Base,Source,Question,Base_Answer,Expected_Answer
dog chase lion. lion is kind. squirrel see lion. tiger like squirrel. if someone see lion then lion see tiger. if lion see tiger then tiger does not see lion. if someone is cold then they do not like squirrel. if someone see squirrel and they do not chase squirrel then they do not see dog. if someone is kind and green then they see lion. if someone like lion then lion like squirrel. if tiger does not see lion then lion like squirrel,The mouse does not see the tiger. The rabbit eats the mouse. The squirrel sees the rabbit. The tiger is young. if someone likes the rabbit then the rabbit eats the mouse. if someone is nice then they do not like the tiger. if someone eats the mouse then they are young. if someone eats the mouse and they are young then the mouse sees the squirrel. if the squirrel eats the tiger and the squirrel likes the mouse then the squirrel likes the rabbit. if someone sees the squirrel then the squirrel likes the mouse. if someone is young then they do not see the squirrel. if someone is blue and they do not like the mouse then the mouse eats the squirrel.,lion see tiger,True,Unknown
dog chase lion. lion is kind. squirrel see lion. tiger like squirrel. if someone see lion then lion see tiger. if lion see tiger then tiger does not see lion. if someone is cold then they do not like squirrel. if someone see squirrel and they do not chase squirrel then they do not see dog. if someone is kind and green then they see lion. if someone like lion then lion like squirrel. if tiger does not see lion then lion like squirrel,The mouse does not see the tiger. The rabbit eats the mouse. The squirrel sees the rabbit. The tiger is young. if someone likes the rabbit then the rabbit eats the mouse. if someone is nice then they do not like the tiger. if someone eats the mouse then they are young. if someone eats the mouse and they are young then the mouse sees the squirrel. if the squirrel eats the tiger and the squirrel likes the mouse then the squirrel likes the rabbit. if someone sees the squirrel then the squirrel likes the mouse. if someone is young then they do not see the squirrel. if someone is blue and they do not like the mouse then the mouse eats the squirrel.,Rabbit eat mouse,Unknown,True
"anne is not green. anne is kind. harry is not green. if something is kind then it is furry. all kind, young things are white. all kind, green things are white. red, kind things are not white. if anne is green and anne is furry then anne is not kind. if something is kind and not green then it is red","Dave is red. Fiona is not rough. Harry is blue. if someone is cold then they are nice. if someone is smart then they are not nice. All red, rough people are not nice. if someone is red then they are cold. if someone is white then they are blue. if Harry is rough and Harry is not smart then Harry is red.",anne is furry,True,Unknown
"anne is not green. anne is kind. harry is not green. if something is kind then it is furry. all kind, young things are white. all kind, green things are white. red, kind things are not white. if anne is green and anne is furry then anne is not kind. if something is kind and not green then it is red","Dave is red. Fiona is not rough. Harry is blue. if someone is cold then they are nice. if someone is smart then they are not nice. All red, rough people are not nice. if someone is red then they are cold. if someone is white then they are blue. if Harry is rough and Harry is not smart then Harry is red.",anne are nice,Unknown,True
bear is cold. bear see lion. lion eat bear. lion is rough. lion is young. lion need bear. if someone is cold then they see bear. if bear eat lion then bear need lion,Anne is big. Anne is nice. Anne is smart. Bob is green. Bob is smart. Bob is young. Dave is big. Dave is cold. Dave is nice. Dave is smart. if someone is green then they are cold. if Anne is young and Anne is white then Anne is green.,bear see bear,True,Unknown
bear is cold. bear see lion. lion eat bear. lion is rough. lion is young. lion need bear. if someone is cold then they see bear. if bear eat lion then bear need lion,Anne is big. Anne is nice. Anne is smart. Bob is green. Bob is smart. Bob is young. Dave is big. Dave is cold. Dave is nice. Dave is smart. if someone is green then they are cold. if Anne is young and Anne is white then Anne is green.,bear are cold,True,True
bob is cold. bob is green. bob is rough. charlie is cold. charlie is quiet. charlie is rough. charlie is smart. charlie is white. dave is cold. if someone is white then they are green. all green people are quiet,Anne is cold. Anne is kind. Anne is quiet. Charlie is cold. Charlie is not rough. Dave is cold. Dave is not quiet. Dave is rough. Harry is not kind. Harry is rough. if something is kind then it is red. Red things are nice. All nice things are cold.,charlie are green,True,Unknown
bob is cold. bob is green. bob is rough. charlie is cold. charlie is quiet. charlie is rough. charlie is smart. charlie is white. dave is cold. if someone is white then they are green. all green people are quiet,Anne is cold. Anne is kind. Anne is quiet. Charlie is cold. Charlie is not rough. Dave is cold. Dave is not quiet. Dave is rough. Harry is not kind. Harry is rough. if something is kind then it is red. Red things are nice. All nice things are cold.,charlie is red,Unknown,True
"anne is cold. anne is green. anne is not white. anne is young. bob is nice. bob is quiet. charlie is blue. charlie is white. gary is blue. gary is not cold. gary is not green. gary is nice. gary is quiet. gary is white. gary is young. if someone is cold then they are nice. all nice, green people are not quiet. if charlie is green then charlie is nice. if anne is quiet and anne is not blue then anne is cold. if someone is cold then they are young. if anne is cold and anne is young then anne is green","Bob is green. Bob is nice. Bob is quiet. Bob is red. Dave is blue. Dave is green. Dave is nice. Dave is quiet. Dave is red. Dave is white. Dave is young. Erin is nice. Erin is red. Erin is white. Erin is young. if someone is nice then they are white. if someone is young then they are nice. All white, blue people are nice. All white, nice people are blue. Red, blue people are quiet. if Bob is white then Bob is green. if someone is young then they are white. Blue, quiet people are red.",anne are nice,True,Unknown
"anne is cold. anne is green. anne is not white. anne is young. bob is nice. bob is quiet. charlie is blue. charlie is white. gary is blue. gary is not cold. gary is not green. gary is nice. gary is quiet. gary is white. gary is young. if someone is cold then they are nice. all nice, green people are not quiet. if charlie is green then charlie is nice. if anne is quiet and anne is not blue then anne is cold. if someone is cold then they are young. if anne is cold and anne is young then anne is green","Bob is green. Bob is nice. Bob is quiet. Bob is red. Dave is blue. Dave is green. Dave is nice. Dave is quiet. Dave is red. Dave is white. Dave is young. Erin is nice. Erin is red. Erin is white. Erin is young. if someone is nice then they are white. if someone is young then they are nice. All white, blue people are nice. All white, nice people are blue. Red, blue people are quiet. if Bob is white then Bob is green. if someone is young then they are white. Blue, quiet people are red.",anne are white,False,True
bear chase tiger. bear is green. bear see tiger. cow chase bear. cow need lion. cow see lion. lion chase bear. lion chase tiger. lion is big. lion is kind. lion see tiger. tiger chase bear. tiger is kind. tiger see bear. tiger see lion. if something need lion then lion need bear. if something chase lion and lion chase cow then it chase bear. if something need cow then it see tiger. if something need cow and cow chase lion then lion need tiger. if cow chase tiger then tiger chase cow. if cow is kind then cow is big. if something chase cow then it need cow. if something need bear and it see bear then bear chase lion,The bear chases the cat. The bear eats the cat. The bear is green. The bear likes the cat. The bear likes the rabbit. The cat chases the bear. The cat eats the rabbit. The cat is cold. The cat likes the bear. The rabbit chases the bear. The rabbit chases the cat. The rabbit eats the bear. The rabbit eats the cat. The rabbit is big. The rabbit is kind. The rabbit likes the bear. if something likes the rabbit and it is kind then it eats the rabbit. if the rabbit likes the cat and the cat eats the rabbit then the cat is kind. if the cat eats the rabbit then the rabbit eats the cat. if something is young and it eats the cat then the cat likes the rabbit. if something chases the rabbit then it chases the cat. if something chases the rabbit then the rabbit likes the cat. if the cat eats the bear and the bear likes the rabbit then the rabbit chases the bear. if something is green then it chases the rabbit.,Lion need bear,True,Unknown
bear chase tiger. bear is green. bear see tiger. cow chase bear. cow need lion. cow see lion. lion chase bear. lion chase tiger. lion is big. lion is kind. lion see tiger. tiger chase bear. tiger is kind. tiger see bear. tiger see lion. if something need lion then lion need bear. if something chase lion and lion chase cow then it chase bear. if something need cow then it see tiger. if something need cow and cow chase lion then lion need tiger. if cow chase tiger then tiger chase cow. if cow is kind then cow is big. if something chase cow then it need cow. if something need bear and it see bear then bear chase lion,The bear chases the cat. The bear eats the cat. The bear is green. The bear likes the cat. The bear likes the rabbit. The cat chases the bear. The cat eats the rabbit. The cat is cold. The cat likes the bear. The rabbit chases the bear. The rabbit chases the cat. The rabbit eats the bear. The rabbit eats the cat. The rabbit is big. The rabbit is kind. The rabbit likes the bear. if something likes the rabbit and it is kind then it eats the rabbit. if the rabbit likes the cat and the cat eats the rabbit then the cat is kind. if the cat eats the rabbit then the rabbit eats the cat. if something is young and it eats the cat then the cat likes the rabbit. if something chases the rabbit then it chases the cat. if something chases the rabbit then the rabbit likes the cat. if the cat eats the bear and the bear likes the rabbit then the rabbit chases the bear. if something is green then it chases the rabbit.,Rabbit eat cat,Unknown,True
bear see dog. cat chase bear. cat chase lion. cat need bear. cat need dog. cat see bear. cat see lion. dog is rough. dog need cat. dog see lion. lion chase dog. lion is red. lion is rough. lion see cat. if someone see bear then bear is nice. if someone is red and they see dog then they are nice. if someone is rough and they see cat then cat chase lion,The cat needs the cow. The cow does not need the cat. The cow visits the cat. if something visits the cat then the cat is not big. if something visits the cat and it likes the cat then the cat does not like the cow. if something likes the cat and the cat is big then the cat likes the cow. if something is young then it needs the cow. if something needs the cow then it does not like the cat. if something needs the cow then it does not like the cat. if something needs the cow and it is not big then it needs the cat. if something needs the cat then it visits the cow.,Bear is nice,True,Unknown
bear see dog. cat chase bear. cat chase lion. cat need bear. cat need dog. cat see bear. cat see lion. dog is rough. dog need cat. dog see lion. lion chase dog. lion is red. lion is rough. lion see cat. if someone see bear then bear is nice. if someone is red and they see dog then they are nice. if someone is rough and they see cat then cat chase lion,The cat needs the cow. The cow does not need the cat. The cow visits the cat. if something visits the cat then the cat is not big. if something visits the cat and it likes the cat then the cat does not like the cow. if something likes the cat and the cat is big then the cat likes the cow. if something is young then it needs the cow. if something needs the cow then it does not like the cat. if something needs the cow then it does not like the cat. if something needs the cow and it is not big then it needs the cat. if something needs the cat then it visits the cow.,Cat is big,Unknown,True
cow chase lion. cow chase squirrel. cow is young. cow like lion. dog chase cow. dog chase squirrel. dog eat cow. dog eat squirrel. dog is not nice. dog is not young. lion eat dog. squirrel chase dog. squirrel eat dog. squirrel is young. if something eat dog then dog is green. if something is nice then it like squirrel. if something eat cow then cow does not chase dog. if something is red then it is rough. if something eat squirrel then it like cow. if something eat lion then lion eat squirrel. if something like dog and it is not green then it does not chase squirrel. if something like cow and cow chase squirrel then it eat lion,The bear chases the squirrel. The bear is kind. The bear needs the squirrel. The mouse chases the rabbit. The mouse is green. The mouse is kind. The mouse is young. The mouse needs the bear. The rabbit chases the bear. The squirrel chases the mouse. The squirrel is green. The squirrel needs the bear. The squirrel needs the mouse. The squirrel visits the bear. The squirrel visits the mouse. if the mouse chases the squirrel then the mouse needs the bear. if the bear is big then the bear is blue. if something needs the rabbit then it needs the squirrel. if the squirrel needs the rabbit then the squirrel is big. if something is big and kind then it is young. if something is young and it needs the squirrel then the squirrel is kind. if something visits the bear then the bear is big. if something is kind and it visits the bear then the bear needs the squirrel.,lion is green,Unknown,True
cow chase lion. cow chase squirrel. cow is young. cow like lion. dog chase cow. dog chase squirrel. dog eat cow. dog eat squirrel. dog is not nice. dog is not young. lion eat dog. squirrel chase dog. squirrel eat dog. squirrel is young. if something eat dog then dog is green. if something is nice then it like squirrel. if something eat cow then cow does not chase dog. if something is red then it is rough. if something eat squirrel then it like cow. if something eat lion then lion eat squirrel. if something like dog and it is not green then it does not chase squirrel. if something like cow and cow chase squirrel then it eat lion,The bear chases the squirrel. The bear is kind. The bear needs the squirrel. The mouse chases the rabbit. The mouse is green. The mouse is kind. The mouse is young. The mouse needs the bear. The rabbit chases the bear. The squirrel chases the mouse. The squirrel is green. The squirrel needs the bear. The squirrel needs the mouse. The squirrel visits the bear. The squirrel visits the mouse. if the mouse chases the squirrel then the mouse needs the bear. if the bear is big then the bear is blue. if something needs the rabbit then it needs the squirrel. if the squirrel needs the rabbit then the squirrel is big. if something is big and kind then it is young. if something is young and it needs the squirrel then the squirrel is kind. if something visits the bear then the bear is big. if something is kind and it visits the bear then the bear needs the squirrel.,Mouse need bear,Unknown,True
dog does not eat squirrel. dog is rough. dog see tiger. mouse eat tiger. mouse is not red. mouse is young. mouse like tiger. mouse see dog. mouse does not see squirrel. squirrel is not young. squirrel like dog. tiger is not green. tiger like dog. tiger see dog. tiger see mouse. if someone is rough then they like squirrel. if squirrel see dog then dog eat squirrel. if tiger eat dog then dog eat squirrel. all green people are rough. if squirrel eat mouse then mouse eat tiger. if someone is green and red then they do not like mouse. if someone is red then they are green. if mouse is red then mouse see tiger,The bear likes the cow. The bear sees the lion. The bear visits the squirrel. The cow likes the squirrel. The cow sees the lion. The lion is not big. The lion sees the bear. The lion sees the squirrel. The squirrel is not big. The squirrel is not rough. The squirrel sees the lion. The squirrel visits the bear. if someone visits the squirrel then the squirrel likes the lion. if someone likes the lion and the lion is red then the lion likes the cow. if someone visits the cow and they do not see the cow then they see the squirrel. if someone likes the lion then they like the cow. if someone visits the lion then they are red. if someone likes the cow then they are not red. if someone visits the bear then they do not like the bear. if someone sees the lion and they are big then the lion does not like the squirrel.,dog like squirrel,True,Unknown
dog does not eat squirrel. dog is rough. dog see tiger. mouse eat tiger. mouse is not red. mouse is young. mouse like tiger. mouse see dog. mouse does not see squirrel. squirrel is not young. squirrel like dog. tiger is not green. tiger like dog. tiger see dog. tiger see mouse. if someone is rough then they like squirrel. if squirrel see dog then dog eat squirrel. if tiger eat dog then dog eat squirrel. all green people are rough. if squirrel eat mouse then mouse eat tiger. if someone is green and red then they do not like mouse. if someone is red then they are green. if mouse is red then mouse see tiger,The bear likes the cow. The bear sees the lion. The bear visits the squirrel. The cow likes the squirrel. The cow sees the lion. The lion is not big. The lion sees the bear. The lion sees the squirrel. The squirrel is not big. The squirrel is not rough. The squirrel sees the lion. The squirrel visits the bear. if someone visits the squirrel then the squirrel likes the lion. if someone likes the lion and the lion is red then the lion likes the cow. if someone visits the cow and they do not see the cow then they see the squirrel. if someone likes the lion then they like the cow. if someone visits the lion then they are red. if someone likes the cow then they are not red. if someone visits the bear then they do not like the bear. if someone sees the lion and they are big then the lion does not like the squirrel.,Squirrel like lion,Unknown,True
dog chase mouse. dog eat mouse. dog is cold. dog is red. dog like mouse. dog like rabbit. lion chase dog. lion like dog. mouse chase dog. mouse like dog. rabbit chase dog. rabbit chase mouse. rabbit eat mouse. rabbit is red. if something chase mouse then it eat rabbit. if something eat dog then it is green. all red things are kind. if something like lion then it chase mouse. if something eat mouse and it is green then mouse is kind. if something is kind then it is green. if something is green then it like mouse. if something is kind then it chase dog,The bear eats the cat. The bear eats the cow. The bear eats the lion. The bear is cold. The bear is round. The cat is big. The cat is kind. The cat is round. The cat needs the cow. The cow eats the bear. The cow eats the cat. The cow is nice. The cow needs the cat. The cow visits the lion. The lion eats the cat. The lion needs the cat. if something eats the bear then the bear visits the cat. if something is kind then it eats the bear. if something needs the cow then it visits the bear. if something needs the cow and it visits the cat then the cat is nice. if the cow is cold and the cow needs the lion then the cow needs the bear. if something is big and it needs the cow then it is kind.,dog eat rabbit,True,Unknown
dog chase mouse. dog eat mouse. dog is cold. dog is red. dog like mouse. dog like rabbit. lion chase dog. lion like dog. mouse chase dog. mouse like dog. rabbit chase dog. rabbit chase mouse. rabbit eat mouse. rabbit is red. if something chase mouse then it eat rabbit. if something eat dog then it is green. all red things are kind. if something like lion then it chase mouse. if something eat mouse and it is green then mouse is kind. if something is kind then it is green. if something is green then it like mouse. if something is kind then it chase dog,The bear eats the cat. The bear eats the cow. The bear eats the lion. The bear is cold. The bear is round. The cat is big. The cat is kind. The cat is round. The cat needs the cow. The cow eats the bear. The cow eats the cat. The cow is nice. The cow needs the cat. The cow visits the lion. The lion eats the cat. The lion needs the cat. if something eats the bear then the bear visits the cat. if something is kind then it eats the bear. if something needs the cow then it visits the bear. if something needs the cow and it visits the cat then the cat is nice. if the cow is cold and the cow needs the lion then the cow needs the bear. if something is big and it needs the cow then it is kind.,Bear visit cat,Unknown,True
"bob is green. charlie is red. erin is kind. if someone is red then they are round. round people are white. all white, red people are furry","Charlie is quiet. Charlie is not white. Charlie is young. Smart people are blue. if Charlie is smart then Charlie is blue. Quiet, round people are white.",charlie are round,True,Unknown
"bob is green. charlie is red. erin is kind. if someone is red then they are round. round people are white. all white, red people are furry","Charlie is quiet. Charlie is not white. Charlie is young. Smart people are blue. if Charlie is smart then Charlie is blue. Quiet, round people are white.",Charlie is blue,Unknown,True
"anne is cold. anne is furry. anne is kind. dave is cold. dave is furry. dave is red. dave is smart. fiona is cold. fiona is smart. fiona is young. if someone is young then they are smart. kind, young people are red. all smart, big people are kind. red people are cold. all smart, red people are big. if fiona is young then fiona is furry. all red, smart people are big. if anne is kind and anne is red then anne is cold",The bear is kind. The bear needs the lion. The bear visits the lion. The bear does not visit the rabbit. The lion does not chase the bear. The lion chases the rabbit. The lion is not blue. The lion is cold. The lion does not need the rabbit. The lion does not visit the bear. The lion visits the rabbit. The rabbit chases the bear. The rabbit is nice. The rabbit needs the bear. The rabbit visits the lion. if someone is nice then they chase the rabbit.,fiona are smart,True,Unknown
"anne is cold. anne is furry. anne is kind. dave is cold. dave is furry. dave is red. dave is smart. fiona is cold. fiona is smart. fiona is young. if someone is young then they are smart. kind, young people are red. all smart, big people are kind. red people are cold. all smart, red people are big. if fiona is young then fiona is furry. all red, smart people are big. if anne is kind and anne is red then anne is cold",The bear is kind. The bear needs the lion. The bear visits the lion. The bear does not visit the rabbit. The lion does not chase the bear. The lion chases the rabbit. The lion is not blue. The lion is cold. The lion does not need the rabbit. The lion does not visit the bear. The lion visits the rabbit. The rabbit chases the bear. The rabbit is nice. The rabbit needs the bear. The rabbit visits the lion. if someone is nice then they chase the rabbit.,fiona chase rabbit,Unknown,True
"anne is big. anne is cold. anne is red. anne is white. anne is young. bob is not red. bob is young. charlie is big. charlie is cold. charlie is red. charlie is not young. erin is red. erin is rough. erin is white. if something is big then it is round. big, white things are not rough. all rough things are round. if something is round then it is white. if bob is round then bob is cold. if anne is big then anne is cold. if something is big and not cold then it is young","Bob is rough. Bob is not round. Dave is blue. Dave is cold. Dave is round. Erin is blue. Erin is not cold. Erin is green. Erin is kind. Erin is rough. Erin is smart. Fiona is blue. Fiona is rough. Fiona is round. Fiona is smart. Kind people are smart. if someone is green and rough then they are smart. if someone is rough then they are kind. if Bob is blue then Bob is not cold. if Bob is kind then Bob is cold. if someone is cold and blue then they are rough. All cold, blue people are rough. if Bob is not blue then Bob is not rough.",anne is round,True,Unknown
"anne is big. anne is cold. anne is red. anne is white. anne is young. bob is not red. bob is young. charlie is big. charlie is cold. charlie is red. charlie is not young. erin is red. erin is rough. erin is white. if something is big then it is round. big, white things are not rough. all rough things are round. if something is round then it is white. if bob is round then bob is cold. if anne is big then anne is cold. if something is big and not cold then it is young","Bob is rough. Bob is not round. Dave is blue. Dave is cold. Dave is round. Erin is blue. Erin is not cold. Erin is green. Erin is kind. Erin is rough. Erin is smart. Fiona is blue. Fiona is rough. Fiona is round. Fiona is smart. Kind people are smart. if someone is green and rough then they are smart. if someone is rough then they are kind. if Bob is blue then Bob is not cold. if Bob is kind then Bob is cold. if someone is cold and blue then they are rough. All cold, blue people are rough. if Bob is not blue then Bob is not rough.",anne are kind,Unknown,True
bear is young. bear like cow. bear like squirrel. bear see cow. bear see squirrel. cow like bear. dog chase cow. dog chase squirrel. dog is blue. dog is cold. dog is young. dog like bear. dog see bear. squirrel chase bear. if something like cow then it chase dog. if something see cow and cow is blue then cow see squirrel. if something chase dog and it see squirrel then dog see cow. if something like cow and it is nice then cow is blue. all nice things are kind. if something is nice and kind then it see dog. if something see cow then it is nice. if squirrel chase dog and squirrel chase bear then squirrel chase cow,The mouse is blue. The mouse is kind. The mouse is round. The mouse is young. The mouse likes the tiger. The mouse needs the tiger. The mouse visits the tiger. The tiger is blue. The tiger is kind. The tiger is red. The tiger is round. The tiger is young. The tiger likes the mouse. The tiger needs the mouse. The tiger visits the mouse. if the mouse is kind then the mouse is round. if something needs the tiger and the tiger likes the mouse then the tiger visits the mouse. if something is blue and it visits the tiger then it needs the mouse. if the tiger is kind and the tiger is red then the tiger visits the mouse. if something is blue and young then it likes the mouse. if something is red then it is blue. if something likes the tiger and the tiger needs the mouse then the mouse is kind. if something is young and it likes the mouse then it likes the tiger.,bear chase dog,True,Unknown
bear is young. bear like cow. bear like squirrel. bear see cow. bear see squirrel. cow like bear. dog chase cow. dog chase squirrel. dog is blue. dog is cold. dog is young. dog like bear. dog see bear. squirrel chase bear. if something like cow then it chase dog. if something see cow and cow is blue then cow see squirrel. if something chase dog and it see squirrel then dog see cow. if something like cow and it is nice then cow is blue. all nice things are kind. if something is nice and kind then it see dog. if something see cow then it is nice. if squirrel chase dog and squirrel chase bear then squirrel chase cow,The mouse is blue. The mouse is kind. The mouse is round. The mouse is young. The mouse likes the tiger. The mouse needs the tiger. The mouse visits the tiger. The tiger is blue. The tiger is kind. The tiger is red. The tiger is round. The tiger is young. The tiger likes the mouse. The tiger needs the mouse. The tiger visits the mouse. if the mouse is kind then the mouse is round. if something needs the tiger and the tiger likes the mouse then the tiger visits the mouse. if something is blue and it visits the tiger then it needs the mouse. if the tiger is kind and the tiger is red then the tiger visits the mouse. if something is blue and young then it likes the mouse. if something is red then it is blue. if something likes the tiger and the tiger needs the mouse then the mouse is kind. if something is young and it likes the mouse then it likes the tiger.,Mouse is round,Unknown,True
lion is young. lion see mouse. mouse visit lion. if something visit lion then lion is cold. if mouse is rough then mouse see lion. if something is rough then it chase mouse. if something is young and it visit lion then it see mouse. if something visit lion then it visit mouse,"Charlie is furry. Dave is not furry. Gary is nice. Harry is blue. if Gary is blue then Gary is not rough. All white people are nice. if someone is rough then they are blue. All big people are not young. if Gary is young then Gary is furry. if someone is blue then they are not rough. All rough, nice people are white. if someone is blue and not white then they are furry.",Lion is cold,True,Unknown
lion is young. lion see mouse. mouse visit lion. if something visit lion then lion is cold. if mouse is rough then mouse see lion. if something is rough then it chase mouse. if something is young and it visit lion then it see mouse. if something visit lion then it visit mouse,"Charlie is furry. Dave is not furry. Gary is nice. Harry is blue. if Gary is blue then Gary is not rough. All white people are nice. if someone is rough then they are blue. All big people are not young. if Gary is young then Gary is furry. if someone is blue then they are not rough. All rough, nice people are white. if someone is blue and not white then they are furry.",Gary is rough,Unknown,True
bear chase tiger. bear is blue. bear is rough. bear is round. bear is young. tiger chase bear. tiger is round. tiger is young. tiger like bear. tiger visit bear. if something chase bear then bear is kind. if something is young and round then it like bear. if something like tiger and it is young then tiger is rough. if tiger chase bear and tiger is round then bear like tiger. if something chase bear then bear is round. if tiger visit bear and tiger like bear then bear like tiger,The bear chases the mouse. The bear is not rough. The mouse does not see the bear. if something sees the bear and the bear does not see the mouse then the bear likes the mouse. if something chases the bear then the bear likes the mouse. if something is blue and rough then it does not chase the bear. if something sees the bear and it is young then it is rough. if something sees the mouse then it chases the mouse. if something sees the mouse and it likes the mouse then the mouse chases the bear. if something likes the bear and it is young then it likes the mouse. if something sees the mouse and it sees the bear then the bear chases the mouse.,Bear is kind,True,Unknown
bear chase tiger. bear is blue. bear is rough. bear is round. bear is young. tiger chase bear. tiger is round. tiger is young. tiger like bear. tiger visit bear. if something chase bear then bear is kind. if something is young and round then it like bear. if something like tiger and it is young then tiger is rough. if tiger chase bear and tiger is round then bear like tiger. if something chase bear then bear is round. if tiger visit bear and tiger like bear then bear like tiger,The bear chases the mouse. The bear is not rough. The mouse does not see the bear. if something sees the bear and the bear does not see the mouse then the bear likes the mouse. if something chases the bear then the bear likes the mouse. if something is blue and rough then it does not chase the bear. if something sees the bear and it is young then it is rough. if something sees the mouse then it chases the mouse. if something sees the mouse and it likes the mouse then the mouse chases the bear. if something likes the bear and it is young then it likes the mouse. if something sees the mouse and it sees the bear then the bear chases the mouse.,Bear like mouse,Unknown,True
cat chase mouse. cat eat mouse. cat is big. cat is blue. cat is cold. cat is nice. cat is rough. cat visit mouse. mouse chase cat. mouse eat cat. mouse is blue. mouse is cold. mouse is nice. mouse is rough. if someone eat mouse then mouse visit cat. if someone is big and cold then they eat mouse. if someone chase cat and they eat cat then cat eat mouse. if mouse is cold then mouse is rough. if someone is cold then they chase mouse. if someone chase mouse then they chase cat. if someone eat cat then they are nice. if someone chase cat then cat eat mouse,The bear eats the cat. The bear is big. The bear is green. The bear likes the cat. The cat is not big. The cat is green. The cat likes the dog. The cat visits the rabbit. The dog does not eat the cat. The dog eats the rabbit. The dog is green. The rabbit eats the bear. The rabbit does not eat the cat. The rabbit likes the bear. The rabbit likes the cat. The rabbit visits the cat. if someone is nice then they eat the rabbit. if the bear is nice and the bear likes the cat then the bear likes the rabbit. if someone is red then they eat the bear. if someone likes the bear then they are nice. if the rabbit likes the cat and the cat is not kind then the cat is red. if someone visits the dog and they are not red then the dog does not like the rabbit.,Mouse visit cat,True,Unknown
cat chase mouse. cat eat mouse. cat is big. cat is blue. cat is cold. cat is nice. cat is rough. cat visit mouse. mouse chase cat. mouse eat cat. mouse is blue. mouse is cold. mouse is nice. mouse is rough. if someone eat mouse then mouse visit cat. if someone is big and cold then they eat mouse. if someone chase cat and they eat cat then cat eat mouse. if mouse is cold then mouse is rough. if someone is cold then they chase mouse. if someone chase mouse then they chase cat. if someone eat cat then they are nice. if someone chase cat then cat eat mouse,The bear eats the cat. The bear is big. The bear is green. The bear likes the cat. The cat is not big. The cat is green. The cat likes the dog. The cat visits the rabbit. The dog does not eat the cat. The dog eats the rabbit. The dog is green. The rabbit eats the bear. The rabbit does not eat the cat. The rabbit likes the bear. The rabbit likes the cat. The rabbit visits the cat. if someone is nice then they eat the rabbit. if the bear is nice and the bear likes the cat then the bear likes the rabbit. if someone is red then they eat the bear. if someone likes the bear then they are nice. if the rabbit likes the cat and the cat is not kind then the cat is red. if someone visits the dog and they are not red then the dog does not like the rabbit.,cat eat rabbit,Unknown,True
dog eat rabbit. dog is rough. dog like rabbit. dog visit rabbit. rabbit eat dog. rabbit is cold. rabbit visit dog. if someone like rabbit then rabbit like dog. if someone is red and they like rabbit then rabbit is cold. if someone eat dog then dog eat rabbit. if someone visit dog then they eat dog. if someone like rabbit and they eat dog then dog like rabbit,The cow chases the dog. The cow chases the rabbit. The cow needs the dog. The dog chases the cow. The dog needs the cow. The rabbit chases the dog. The rabbit is red. The rabbit is round. The rabbit does not need the dog. The rabbit visits the dog. if someone is cold and they visit the dog then they visit the rabbit. if someone needs the rabbit then they chase the cow. if someone chases the cow and they are cold then they visit the cow. if someone is round then they are cold. if the dog chases the cow then the dog needs the rabbit. if someone needs the rabbit then the rabbit does not need the cow.,Rabbit like dog,True,Unknown
dog eat rabbit. dog is rough. dog like rabbit. dog visit rabbit. rabbit eat dog. rabbit is cold. rabbit visit dog. if someone like rabbit then rabbit like dog. if someone is red and they like rabbit then rabbit is cold. if someone eat dog then dog eat rabbit. if someone visit dog then they eat dog. if someone like rabbit and they eat dog then dog like rabbit,The cow chases the dog. The cow chases the rabbit. The cow needs the dog. The dog chases the cow. The dog needs the cow. The rabbit chases the dog. The rabbit is red. The rabbit is round. The rabbit does not need the dog. The rabbit visits the dog. if someone is cold and they visit the dog then they visit the rabbit. if someone needs the rabbit then they chase the cow. if someone chases the cow and they are cold then they visit the cow. if someone is round then they are cold. if the dog chases the cow then the dog needs the rabbit. if someone needs the rabbit then the rabbit does not need the cow.,dog chase cow,Unknown,True
mouse is red. mouse is round. mouse is young. mouse like tiger. tiger is kind. tiger is red. tiger is rough. tiger is young. tiger like mouse. tiger visit mouse. if something like mouse then mouse see tiger. if something is red and it like mouse then mouse like tiger. if something visit tiger and it is round then it visit mouse. if something see tiger then it is red. if something is round then it like tiger. if something is red then it visit tiger. if something like mouse and mouse see tiger then tiger like mouse,The bear is cold. The bear is young. The bear visits the dog. The dog is cold. The dog likes the mouse. The dog sees the bear. The dog visits the bear. The mouse is cold. The mouse is young. The mouse sees the bear. if the mouse sees the bear then the bear sees the mouse. if someone visits the mouse and they see the dog then they see the bear. if someone sees the dog and they visit the bear then the bear sees the dog. if someone sees the bear then the bear sees the mouse. if someone visits the dog and they see the mouse then the dog visits the mouse. if someone is kind and they visit the dog then they like the mouse. if someone is green and young then they are cold. if someone likes the bear and the bear visits the mouse then they see the dog.,Mouse see tiger,True,Unknown
