Base,Source,Question,Base_Answer,Expected_Answer
"Dave is nice. Dave is white. Dave is young. Erin is smart. Erin is white. Harry is red. Harry is young. If Harry is young then Harry is red. All cold, nice things are round. Young, nice things are red. If something is cold then it is nice. Young, cold things are round. Red things are cold.","Dave is red. Fiona is not rough. Harry is blue. If someone is cold then they are nice. If someone is smart then they are not nice. All red, rough people are not nice. If someone is red then they are cold. If someone is white then they are blue. If Harry is rough and Harry is not smart then Harry is red.",harry is red,True,True
"Harry is big. Harry is blue. Harry is green. Harry is nice. Harry is quiet. Harry is not rough. Harry is round. If someone is green and big then they are blue. If someone is rough and green then they are big. All rough people are nice. If Harry is nice and Harry is not big then Harry is blue. If someone is green and not big then they are round. Blue people are quiet. Nice, blue people are quiet. If someone is rough and not green then they are quiet.",The bear is kind. The bear needs the lion. The bear visits the lion. The bear does not visit the rabbit. The lion does not chase the bear. The lion chases the rabbit. The lion is not blue. The lion is cold. The lion does not need the rabbit. The lion does not visit the bear. The lion visits the rabbit. The rabbit chases the bear. The rabbit is nice. The rabbit needs the bear. The rabbit visits the lion. If someone is nice then they chase the rabbit.,harry is big,True,Unknown
"Harry is big. Harry is blue. Harry is green. Harry is nice. Harry is quiet. Harry is not rough. Harry is round. If someone is green and big then they are blue. If someone is rough and green then they are big. All rough people are nice. If Harry is nice and Harry is not big then Harry is blue. If someone is green and not big then they are round. Blue people are quiet. Nice, blue people are quiet. If someone is rough and not green then they are quiet.",The bear is kind. The bear needs the lion. The bear visits the lion. The bear does not visit the rabbit. The lion does not chase the bear. The lion chases the rabbit. The lion is not blue. The lion is cold. The lion does not need the rabbit. The lion does not visit the bear. The lion visits the rabbit. The rabbit chases the bear. The rabbit is nice. The rabbit needs the bear. The rabbit visits the lion. If someone is nice then they chase the rabbit.,harry is kind,Unknown,True
"Harry is big. Harry is blue. Harry is green. Harry is nice. Harry is quiet. Harry is not rough. Harry is round. If someone is green and big then they are blue. If someone is rough and green then they are big. All rough people are nice. If Harry is nice and Harry is not big then Harry is blue. If someone is green and not big then they are round. Blue people are quiet. Nice, blue people are quiet. If someone is rough and not green then they are quiet.",The bear is kind. The bear needs the lion. The bear visits the lion. The bear does not visit the rabbit. The lion does not chase the bear. The lion chases the rabbit. The lion is not blue. The lion is cold. The lion does not need the rabbit. The lion does not visit the bear. The lion visits the rabbit. The rabbit chases the bear. The rabbit is nice. The rabbit needs the bear. The rabbit visits the lion. If someone is nice then they chase the rabbit.,harry is blue,True,True
The lion is blue. The lion is cold. The lion is nice. The lion is rough. The lion is round. If the lion is nice and the lion is rough then the lion is round. If the lion is nice then the lion is blue.,The dog is round. The lion eats the dog. The lion is big. The lion is kind. The lion is young. The lion does not need the dog. The lion visits the dog. If the lion visits the dog then the dog is green.,lion is blue,True,Unknown
The lion is blue. The lion is cold. The lion is nice. The lion is rough. The lion is round. If the lion is nice and the lion is rough then the lion is round. If the lion is nice then the lion is blue.,The dog is round. The lion eats the dog. The lion is big. The lion is kind. The lion is young. The lion does not need the dog. The lion visits the dog. If the lion visits the dog then the dog is green.,lion is round,True,True
The lion is blue. The lion is cold. The lion is nice. The lion is rough. The lion is round. If the lion is nice and the lion is rough then the lion is round. If the lion is nice then the lion is blue.,The dog is round. The lion eats the dog. The lion is big. The lion is kind. The lion is young. The lion does not need the dog. The lion visits the dog. If the lion visits the dog then the dog is green.,lion is cold,True,True
"Bob is furry. Bob is nice. Bob is red. Bob is round. Bob is smart. Bob is white. Charlie is green. Charlie is nice. Charlie is round. Charlie is smart. Charlie is white. Fiona is furry. Fiona is green. Fiona is red. Fiona is round. Fiona is smart. Round people are smart. All nice people are furry. All red, round people are nice.","Anne is rough. Bob is blue. Bob is cold. Charlie is quiet. Charlie is not rough. Charlie is white. Gary is blue. If something is blue then it is quiet. All quiet, blue things are green. Cold, green things are not white. If Anne is green then Anne is not cold. All green things are cold. If something is quiet and not white then it is not rough.",bob is furry,True,Unknown
"Bob is furry. Bob is nice. Bob is red. Bob is round. Bob is smart. Bob is white. Charlie is green. Charlie is nice. Charlie is round. Charlie is smart. Charlie is white. Fiona is furry. Fiona is green. Fiona is red. Fiona is round. Fiona is smart. Round people are smart. All nice people are furry. All red, round people are nice.","Anne is rough. Bob is blue. Bob is cold. Charlie is quiet. Charlie is not rough. Charlie is white. Gary is blue. If something is blue then it is quiet. All quiet, blue things are green. Cold, green things are not white. If Anne is green then Anne is not cold. All green things are cold. If something is quiet and not white then it is not rough.",bob is rough,Unknown,True
"Bob is furry. Bob is nice. Bob is red. Bob is round. Bob is smart. Bob is white. Charlie is green. Charlie is nice. Charlie is round. Charlie is smart. Charlie is white. Fiona is furry. Fiona is green. Fiona is red. Fiona is round. Fiona is smart. Round people are smart. All nice people are furry. All red, round people are nice.","Anne is rough. Bob is blue. Bob is cold. Charlie is quiet. Charlie is not rough. Charlie is white. Gary is blue. If something is blue then it is quiet. All quiet, blue things are green. Cold, green things are not white. If Anne is green then Anne is not cold. All green things are cold. If something is quiet and not white then it is not rough.",fiona is furry,True,True
The rabbit is red. If the rabbit is round then the rabbit is red. If the rabbit is rough and the rabbit is not green then the rabbit is young. If someone is rough then they are red. If someone is rough and not green then they are not red. If someone is red and round then they are young. Red people are rough. All young people are round. Rough people are round.,"Bob is rough. Charlie is rough. Gary is not kind. Blue people are not cold. All blue, rough people are not round. If someone is rough then they are not round. All green people are kind. Rough, round people are green. If someone is green then they are rough. If someone is kind then they are nice. If someone is green and not kind then they are not nice.",rabbit is red,True,Unknown
The rabbit is red. If the rabbit is round then the rabbit is red. If the rabbit is rough and the rabbit is not green then the rabbit is young. If someone is rough then they are red. If someone is rough and not green then they are not red. If someone is red and round then they are young. Red people are rough. All young people are round. Rough people are round.,"Bob is rough. Charlie is rough. Gary is not kind. Blue people are not cold. All blue, rough people are not round. If someone is rough then they are not round. All green people are kind. Rough, round people are green. If someone is green then they are rough. If someone is kind then they are nice. If someone is green and not kind then they are not nice.",rabbit is rough,True,True
The rabbit is red. If the rabbit is round then the rabbit is red. If the rabbit is rough and the rabbit is not green then the rabbit is young. If someone is rough then they are red. If someone is rough and not green then they are not red. If someone is red and round then they are young. Red people are rough. All young people are round. Rough people are round.,"Bob is rough. Charlie is rough. Gary is not kind. Blue people are not cold. All blue, rough people are not round. If someone is rough then they are not round. All green people are kind. Rough, round people are green. If someone is green then they are rough. If someone is kind then they are nice. If someone is green and not kind then they are not nice.",rabbit is round,True,True
"Bob is cold. Bob is furry. Fiona is blue. Fiona is furry. Fiona is white. Gary is big. Gary is blue. Gary is cold. Gary is furry. Gary is kind. Gary is quiet. Gary is white. If someone is furry and cold then they are kind. If someone is kind then they are white. If someone is furry then they are blue. All kind, cold people are blue. All white people are furry. Kind people are white. Blue people are big. White people are quiet.",The squirrel is big. The squirrel is green. The squirrel is nice. The squirrel is rough. The squirrel is not round. If someone is green and not round then they are rough. If someone is rough then they are green. All round people are green. If the squirrel is green and the squirrel is round then the squirrel is rough. If someone is round and not rough then they are not big. All rough people are big. If someone is round and not rough then they are nice. All green people are nice.,bob is cold,True,Unknown
"Bob is cold. Bob is furry. Fiona is blue. Fiona is furry. Fiona is white. Gary is big. Gary is blue. Gary is cold. Gary is furry. Gary is kind. Gary is quiet. Gary is white. If someone is furry and cold then they are kind. If someone is kind then they are white. If someone is furry then they are blue. All kind, cold people are blue. All white people are furry. Kind people are white. Blue people are big. White people are quiet.",The squirrel is big. The squirrel is green. The squirrel is nice. The squirrel is rough. The squirrel is not round. If someone is green and not round then they are rough. If someone is rough then they are green. All round people are green. If the squirrel is green and the squirrel is round then the squirrel is rough. If someone is round and not rough then they are not big. All rough people are big. If someone is round and not rough then they are nice. All green people are nice.,bob is big,True,True
"Bob is cold. Bob is furry. Fiona is blue. Fiona is furry. Fiona is white. Gary is big. Gary is blue. Gary is cold. Gary is furry. Gary is kind. Gary is quiet. Gary is white. If someone is furry and cold then they are kind. If someone is kind then they are white. If someone is furry then they are blue. All kind, cold people are blue. All white people are furry. Kind people are white. Blue people are big. White people are quiet.",The squirrel is big. The squirrel is green. The squirrel is nice. The squirrel is rough. The squirrel is not round. If someone is green and not round then they are rough. If someone is rough then they are green. All round people are green. If the squirrel is green and the squirrel is round then the squirrel is rough. If someone is round and not rough then they are not big. All rough people are big. If someone is round and not rough then they are nice. All green people are nice.,gary is big,True,True
"Bob is big. Bob is cold. Bob is furry. Bob is green. Bob is white. Charlie is green. Charlie is white. Dave is big. Dave is furry. Dave is rough. Dave is white. Fiona is cold. Fiona is green. Fiona is rough. Fiona is white. Fiona is young. All rough, white people are big. All green people are furry. Furry, white people are cold. If someone is big then they are young. All cold people are white. If someone is big then they are white. Big people are green. If someone is big and furry then they are white. If someone is cold and furry then they are rough.","Anne is not blue. Anne is not cold. Anne is not furry. Anne is not kind. Anne is nice. Anne is quiet. Anne is not white. Bob is blue. Bob is furry. Bob is kind. Bob is quiet. Bob is white. Gary is blue. Gary is kind. Gary is nice. If Bob is kind then Bob is white. If someone is blue then they are white. If Bob is not nice then Bob is kind. Cold, white people are kind. Blue people are not cold. If someone is nice and not white then they are quiet. If someone is kind and not quiet then they are furry. Nice, white people are furry.",bob is big,True,Unknown
"Bob is big. Bob is cold. Bob is furry. Bob is green. Bob is white. Charlie is green. Charlie is white. Dave is big. Dave is furry. Dave is rough. Dave is white. Fiona is cold. Fiona is green. Fiona is rough. Fiona is white. Fiona is young. All rough, white people are big. All green people are furry. Furry, white people are cold. If someone is big then they are young. All cold people are white. If someone is big then they are white. Big people are green. If someone is big and furry then they are white. If someone is cold and furry then they are rough.","Anne is not blue. Anne is not cold. Anne is not furry. Anne is not kind. Anne is nice. Anne is quiet. Anne is not white. Bob is blue. Bob is furry. Bob is kind. Bob is quiet. Bob is white. Gary is blue. Gary is kind. Gary is nice. If Bob is kind then Bob is white. If someone is blue then they are white. If Bob is not nice then Bob is kind. Cold, white people are kind. Blue people are not cold. If someone is nice and not white then they are quiet. If someone is kind and not quiet then they are furry. Nice, white people are furry.",bob is blue,Unknown,True
"Bob is big. Bob is cold. Bob is furry. Bob is green. Bob is white. Charlie is green. Charlie is white. Dave is big. Dave is furry. Dave is rough. Dave is white. Fiona is cold. Fiona is green. Fiona is rough. Fiona is white. Fiona is young. All rough, white people are big. All green people are furry. Furry, white people are cold. If someone is big then they are young. All cold people are white. If someone is big then they are white. Big people are green. If someone is big and furry then they are white. If someone is cold and furry then they are rough.","Anne is not blue. Anne is not cold. Anne is not furry. Anne is not kind. Anne is nice. Anne is quiet. Anne is not white. Bob is blue. Bob is furry. Bob is kind. Bob is quiet. Bob is white. Gary is blue. Gary is kind. Gary is nice. If Bob is kind then Bob is white. If someone is blue then they are white. If Bob is not nice then Bob is kind. Cold, white people are kind. Blue people are not cold. If someone is nice and not white then they are quiet. If someone is kind and not quiet then they are furry. Nice, white people are furry.",fiona is cold,True,True
The lion is big. The lion is blue. The lion is cold. The lion likes the rabbit. The lion does not need the rabbit. The lion visits the rabbit. The rabbit is not big. The rabbit is cold. The rabbit is kind. The rabbit is rough. The rabbit likes the lion. The rabbit visits the lion. If something visits the rabbit and it likes the lion then the lion does not visit the rabbit.,"The cow is kind. If something is kind then it is red. All cold, rough things are red. If something is rough and not kind then it is not red. All cold things are rough. All red, kind things are cold. If something is rough then it is cold. If something is cold and rough then it is big. If the cow is not cold and the cow is not red then the cow is big.",lion is big,True,Unknown
The lion is big. The lion is blue. The lion is cold. The lion likes the rabbit. The lion does not need the rabbit. The lion visits the rabbit. The rabbit is not big. The rabbit is cold. The rabbit is kind. The rabbit is rough. The rabbit likes the lion. The rabbit visits the lion. If something visits the rabbit and it likes the lion then the lion does not visit the rabbit.,"The cow is kind. If something is kind then it is red. All cold, rough things are red. If something is rough and not kind then it is not red. All cold things are rough. All red, kind things are cold. If something is rough then it is cold. If something is cold and rough then it is big. If the cow is not cold and the cow is not red then the cow is big.",lion is kind,Unknown,True
The lion is big. The lion is blue. The lion is cold. The lion likes the rabbit. The lion does not need the rabbit. The lion visits the rabbit. The rabbit is not big. The rabbit is cold. The rabbit is kind. The rabbit is rough. The rabbit likes the lion. The rabbit visits the lion. If something visits the rabbit and it likes the lion then the lion does not visit the rabbit.,"The cow is kind. If something is kind then it is red. All cold, rough things are red. If something is rough and not kind then it is not red. All cold things are rough. All red, kind things are cold. If something is rough then it is cold. If something is cold and rough then it is big. If the cow is not cold and the cow is not red then the cow is big.",rabbit is big,False,False
"The cat is big. The cat is cold. The cat is kind. The cat is nice. The cat is rough. If the cat is rough and the cat is nice then the cat is big. If the cat is nice and the cat is rough then the cat is kind. If someone is cold and big then they are kind. If someone is kind then they are nice. If someone is big then they are rough. All big, nice people are rough.","Harry is blue. Harry is cold. Harry is green. Harry is kind. Harry is quiet. Harry is rough. Harry is white. If someone is white and blue then they are quiet. If someone is green and rough then they are quiet. Blue people are cold. Blue people are cold. White, quiet people are blue. If someone is quiet and rough then they are blue. All green, blue people are white. All quiet, white people are kind.",cat is big,True,Unknown
"The cat is big. The cat is cold. The cat is kind. The cat is nice. The cat is rough. If the cat is rough and the cat is nice then the cat is big. If the cat is nice and the cat is rough then the cat is kind. If someone is cold and big then they are kind. If someone is kind then they are nice. If someone is big then they are rough. All big, nice people are rough.","Harry is blue. Harry is cold. Harry is green. Harry is kind. Harry is quiet. Harry is rough. Harry is white. If someone is white and blue then they are quiet. If someone is green and rough then they are quiet. Blue people are cold. Blue people are cold. White, quiet people are blue. If someone is quiet and rough then they are blue. All green, blue people are white. All quiet, white people are kind.",cat is blue,Unknown,True
"The cat is big. The cat is cold. The cat is kind. The cat is nice. The cat is rough. If the cat is rough and the cat is nice then the cat is big. If the cat is nice and the cat is rough then the cat is kind. If someone is cold and big then they are kind. If someone is kind then they are nice. If someone is big then they are rough. All big, nice people are rough.","Harry is blue. Harry is cold. Harry is green. Harry is kind. Harry is quiet. Harry is rough. Harry is white. If someone is white and blue then they are quiet. If someone is green and rough then they are quiet. Blue people are cold. Blue people are cold. White, quiet people are blue. If someone is quiet and rough then they are blue. All green, blue people are white. All quiet, white people are kind.",cat is cold,True,True
The tiger is not blue. The tiger is green. The tiger is nice. The tiger is round. The tiger is young. Blue people are round. If someone is young and not blue then they are round. Blue people are round. If the tiger is young then the tiger is green. If someone is round and not young then they are nice. If the tiger is green and the tiger is round then the tiger is nice. If someone is young and not round then they are green. If someone is nice then they are green.,Bob is not green. Bob is round. Bob is not young. Dave is blue. Dave is cold. Dave is not green. Dave is round. Dave is smart. Dave is young. Fiona is round. If something is round then it is white. If something is blue and not round then it is white. If something is green and not smart then it is white. If something is white and not young then it is blue. If Dave is cold and Dave is not round then Dave is not green. Young things are cold.,tiger is blue,False,Unknown
The tiger is not blue. The tiger is green. The tiger is nice. The tiger is round. The tiger is young. Blue people are round. If someone is young and not blue then they are round. Blue people are round. If the tiger is young then the tiger is green. If someone is round and not young then they are nice. If the tiger is green and the tiger is round then the tiger is nice. If someone is young and not round then they are green. If someone is nice then they are green.,Bob is not green. Bob is round. Bob is not young. Dave is blue. Dave is cold. Dave is not green. Dave is round. Dave is smart. Dave is young. Fiona is round. If something is round then it is white. If something is blue and not round then it is white. If something is green and not smart then it is white. If something is white and not young then it is blue. If Dave is cold and Dave is not round then Dave is not green. Young things are cold.,tiger is green,True,False
The tiger is not blue. The tiger is green. The tiger is nice. The tiger is round. The tiger is young. Blue people are round. If someone is young and not blue then they are round. Blue people are round. If the tiger is young then the tiger is green. If someone is round and not young then they are nice. If the tiger is green and the tiger is round then the tiger is nice. If someone is young and not round then they are green. If someone is nice then they are green.,Bob is not green. Bob is round. Bob is not young. Dave is blue. Dave is cold. Dave is not green. Dave is round. Dave is smart. Dave is young. Fiona is round. If something is round then it is white. If something is blue and not round then it is white. If something is green and not smart then it is white. If something is white and not young then it is blue. If Dave is cold and Dave is not round then Dave is not green. Young things are cold.,tiger is nice,True,True
"Charlie is not green. Charlie is not red. Dave is big. Dave is green. Dave is nice. Dave is red. Dave is rough. Dave is smart. Dave is young. Fiona is big. Fiona is green. Fiona is not rough. If someone is red and not young then they are not green. All green, red people are rough. Big people are smart. All big, smart people are nice. If someone is rough and not green then they are nice. All red, big people are nice.","Charlie is big. Charlie is furry. Charlie is kind. Charlie is nice. Charlie is quiet. Charlie is round. Charlie is white. Dave is not furry. Dave is kind. Dave is not quiet. Dave is round. Dave is white. If something is furry and white then it is kind. All furry, kind things are quiet. All kind things are white. Kind, round things are big. If something is round and big then it is nice. If something is white and not big then it is nice.",charlie is green,False,Unknown
"Charlie is not green. Charlie is not red. Dave is big. Dave is green. Dave is nice. Dave is red. Dave is rough. Dave is smart. Dave is young. Fiona is big. Fiona is green. Fiona is not rough. If someone is red and not young then they are not green. All green, red people are rough. Big people are smart. All big, smart people are nice. If someone is rough and not green then they are nice. All red, big people are nice.","Charlie is big. Charlie is furry. Charlie is kind. Charlie is nice. Charlie is quiet. Charlie is round. Charlie is white. Dave is not furry. Dave is kind. Dave is not quiet. Dave is round. Dave is white. If something is furry and white then it is kind. All furry, kind things are quiet. All kind things are white. Kind, round things are big. If something is round and big then it is nice. If something is white and not big then it is nice.",charlie is big,Unknown,False
"Charlie is not green. Charlie is not red. Dave is big. Dave is green. Dave is nice. Dave is red. Dave is rough. Dave is smart. Dave is young. Fiona is big. Fiona is green. Fiona is not rough. If someone is red and not young then they are not green. All green, red people are rough. Big people are smart. All big, smart people are nice. If someone is rough and not green then they are nice. All red, big people are nice.","Charlie is big. Charlie is furry. Charlie is kind. Charlie is nice. Charlie is quiet. Charlie is round. Charlie is white. Dave is not furry. Dave is kind. Dave is not quiet. Dave is round. Dave is white. If something is furry and white then it is kind. All furry, kind things are quiet. All kind things are white. Kind, round things are big. If something is round and big then it is nice. If something is white and not big then it is nice.",fiona is big,True,True
"Dave is big. Dave is round. Dave is not smart. Erin is blue. Erin is nice. Erin is smart. Harry is big. Harry is not green. Harry is nice. Harry is smart. If Harry is blue and Harry is big then Harry is not green. All blue, green people are not cold. If someone is big and not smart then they are not blue. If someone is big and blue then they are green. If Erin is big and Erin is green then Erin is not cold. Big people are nice. All blue people are big. Big, smart people are not round.",Fiona is blue. Fiona is nice. Fiona is round. Fiona is white. Gary is blue. Gary is green. Gary is nice. Gary is quiet. Gary is white. Harry is blue. Harry is green. Harry is not quiet. Harry is round. Harry is white. Harry is not young. If Fiona is nice and Fiona is blue then Fiona is white. White people are green. If Fiona is blue then Fiona is green. If someone is round and not young then they are blue. If Gary is quiet then Gary is white. If someone is quiet and green then they are white.,dave is big,True,Unknown
"Dave is big. Dave is round. Dave is not smart. Erin is blue. Erin is nice. Erin is smart. Harry is big. Harry is not green. Harry is nice. Harry is smart. If Harry is blue and Harry is big then Harry is not green. All blue, green people are not cold. If someone is big and not smart then they are not blue. If someone is big and blue then they are green. If Erin is big and Erin is green then Erin is not cold. Big people are nice. All blue people are big. Big, smart people are not round.",Fiona is blue. Fiona is nice. Fiona is round. Fiona is white. Gary is blue. Gary is green. Gary is nice. Gary is quiet. Gary is white. Harry is blue. Harry is green. Harry is not quiet. Harry is round. Harry is white. Harry is not young. If Fiona is nice and Fiona is blue then Fiona is white. White people are green. If Fiona is blue then Fiona is green. If someone is round and not young then they are blue. If Gary is quiet then Gary is white. If someone is quiet and green then they are white.,dave is blue,False,True
"Dave is big. Dave is round. Dave is not smart. Erin is blue. Erin is nice. Erin is smart. Harry is big. Harry is not green. Harry is nice. Harry is smart. If Harry is blue and Harry is big then Harry is not green. All blue, green people are not cold. If someone is big and not smart then they are not blue. If someone is big and blue then they are green. If Erin is big and Erin is green then Erin is not cold. Big people are nice. All blue people are big. Big, smart people are not round.",Fiona is blue. Fiona is nice. Fiona is round. Fiona is white. Gary is blue. Gary is green. Gary is nice. Gary is quiet. Gary is white. Harry is blue. Harry is green. Harry is not quiet. Harry is round. Harry is white. Harry is not young. If Fiona is nice and Fiona is blue then Fiona is white. White people are green. If Fiona is blue then Fiona is green. If someone is round and not young then they are blue. If Gary is quiet then Gary is white. If someone is quiet and green then they are white.,harry is big,True,True
"Bob is cold. Bob is nice. Dave is blue. Dave is nice. Dave is quiet. Fiona is rough. Fiona is young. Gary is blue. Gary is cold. Gary is nice. Gary is quiet. Gary is red. Gary is rough. Gary is young. All red people are blue. If Fiona is nice then Fiona is blue. If Fiona is blue then Fiona is red. If someone is young then they are quiet. Cold, quiet people are nice. Quiet, young people are cold. If someone is red and rough then they are blue. If someone is red then they are nice.",Gary is green. Gary is not kind. Gary is round. Harry is big. Harry is not green. Harry is kind. Harry is quiet. Harry is not red. Harry is rough. Harry is round. Red people are green. Kind people are not green. If Gary is green and Gary is not round then Gary is quiet. If someone is kind then they are big. If Harry is round and Harry is red then Harry is kind. If someone is round and green then they are not red. If Gary is quiet and Gary is not round then Gary is not rough. All red people are quiet.,bob is cold,True,Unknown
"Bob is cold. Bob is nice. Dave is blue. Dave is nice. Dave is quiet. Fiona is rough. Fiona is young. Gary is blue. Gary is cold. Gary is nice. Gary is quiet. Gary is red. Gary is rough. Gary is young. All red people are blue. If Fiona is nice then Fiona is blue. If Fiona is blue then Fiona is red. If someone is young then they are quiet. Cold, quiet people are nice. Quiet, young people are cold. If someone is red and rough then they are blue. If someone is red then they are nice.",Gary is green. Gary is not kind. Gary is round. Harry is big. Harry is not green. Harry is kind. Harry is quiet. Harry is not red. Harry is rough. Harry is round. Red people are green. Kind people are not green. If Gary is green and Gary is not round then Gary is quiet. If someone is kind then they are big. If Harry is round and Harry is red then Harry is kind. If someone is round and green then they are not red. If Gary is quiet and Gary is not round then Gary is not rough. All red people are quiet.,bob is green,Unknown,True
"Bob is cold. Bob is nice. Dave is blue. Dave is nice. Dave is quiet. Fiona is rough. Fiona is young. Gary is blue. Gary is cold. Gary is nice. Gary is quiet. Gary is red. Gary is rough. Gary is young. All red people are blue. If Fiona is nice then Fiona is blue. If Fiona is blue then Fiona is red. If someone is young then they are quiet. Cold, quiet people are nice. Quiet, young people are cold. If someone is red and rough then they are blue. If someone is red then they are nice.",Gary is green. Gary is not kind. Gary is round. Harry is big. Harry is not green. Harry is kind. Harry is quiet. Harry is not red. Harry is rough. Harry is round. Red people are green. Kind people are not green. If Gary is green and Gary is not round then Gary is quiet. If someone is kind then they are big. If Harry is round and Harry is red then Harry is kind. If someone is round and green then they are not red. If Gary is quiet and Gary is not round then Gary is not rough. All red people are quiet.,gary is blue,True,True
Anne is green. Anne is quiet. Anne is smart. Bob is not red. Bob is not round. Bob is smart. Dave is cold. Smart people are not red. If Bob is green then Bob is cold. Green people are nice. Green people are quiet. All smart people are quiet. If Anne is round then Anne is smart. All nice people are cold. If Bob is quiet then Bob is nice.,"Charlie is cold. Charlie is furry. Charlie is green. Charlie is kind. Charlie is rough. Charlie is white. Charlie is young. Dave is kind. Dave is white. Dave is young. Fiona is cold. Fiona is furry. Fiona is kind. Fiona is white. Fiona is young. If Fiona is cold then Fiona is white. All cold, furry things are rough. All kind, young things are furry.",anne is green,True,Unknown
Anne is green. Anne is quiet. Anne is smart. Bob is not red. Bob is not round. Bob is smart. Dave is cold. Smart people are not red. If Bob is green then Bob is cold. Green people are nice. Green people are quiet. All smart people are quiet. If Anne is round then Anne is smart. All nice people are cold. If Bob is quiet then Bob is nice.,"Charlie is cold. Charlie is furry. Charlie is green. Charlie is kind. Charlie is rough. Charlie is white. Charlie is young. Dave is kind. Dave is white. Dave is young. Fiona is cold. Fiona is furry. Fiona is kind. Fiona is white. Fiona is young. If Fiona is cold then Fiona is white. All cold, furry things are rough. All kind, young things are furry.",anne is cold,True,True
Anne is green. Anne is quiet. Anne is smart. Bob is not red. Bob is not round. Bob is smart. Dave is cold. Smart people are not red. If Bob is green then Bob is cold. Green people are nice. Green people are quiet. All smart people are quiet. If Anne is round then Anne is smart. All nice people are cold. If Bob is quiet then Bob is nice.,"Charlie is cold. Charlie is furry. Charlie is green. Charlie is kind. Charlie is rough. Charlie is white. Charlie is young. Dave is kind. Dave is white. Dave is young. Fiona is cold. Fiona is furry. Fiona is kind. Fiona is white. Fiona is young. If Fiona is cold then Fiona is white. All cold, furry things are rough. All kind, young things are furry.",dave is cold,True,True
Anne is cold. Anne is furry. Anne is not green. Anne is red. Anne is smart. Fiona is big. Fiona is green. Smart things are not green.,Dave is white. Gary is blue. If something is white then it is round. If Dave is round then Dave is rough. If Gary is blue then Gary is kind.,anne is cold,True,Unknown
Anne is cold. Anne is furry. Anne is not green. Anne is red. Anne is smart. Fiona is big. Fiona is green. Smart things are not green.,Dave is white. Gary is blue. If something is white then it is round. If Dave is round then Dave is rough. If Gary is blue then Gary is kind.,anne is white,Unknown,True
Anne is cold. Anne is furry. Anne is not green. Anne is red. Anne is smart. Fiona is big. Fiona is green. Smart things are not green.,Dave is white. Gary is blue. If something is white then it is round. If Dave is round then Dave is rough. If Gary is blue then Gary is kind.,fiona is big,True,True
"Bob is cold. Bob is rough. Dave is big. Dave is cold. Dave is rough. Harry is big. Harry is round. Rough people are smart. All cold, big people are round. If Dave is kind then Dave is rough.",The mouse is blue. The mouse is cold. The mouse is green. The mouse is kind. The mouse is not round. If something is cold and not round then it is blue. If something is cold and not green then it is blue.,bob is cold,True,Unknown
"Bob is cold. Bob is rough. Dave is big. Dave is cold. Dave is rough. Harry is big. Harry is round. Rough people are smart. All cold, big people are round. If Dave is kind then Dave is rough.",The mouse is blue. The mouse is cold. The mouse is green. The mouse is kind. The mouse is not round. If something is cold and not round then it is blue. If something is cold and not green then it is blue.,bob is blue,Unknown,True
"Bob is cold. Bob is rough. Dave is big. Dave is cold. Dave is rough. Harry is big. Harry is round. Rough people are smart. All cold, big people are round. If Dave is kind then Dave is rough.",The mouse is blue. The mouse is cold. The mouse is green. The mouse is kind. The mouse is not round. If something is cold and not round then it is blue. If something is cold and not green then it is blue.,harry is big,True,True
The bear is big. The bear is kind. The bear likes the cow. The bear needs the cow. The bear visits the cow. The cow is green. The cow is not kind. The cow is not rough. The cow is round. The cow does not like the bear. The cow needs the bear. The cow visits the bear. If something is kind then it likes the bear. If something likes the cow and the cow does not need the bear then the bear is kind. If the bear does not visit the cow then the cow is big.,Charlie is not blue. Charlie is cold. Charlie is furry. Charlie is green. Charlie is quiet. Charlie is round. Charlie is smart. Fiona is blue. Fiona is cold. Fiona is furry. Fiona is green. Fiona is quiet. Fiona is round. Fiona is not smart. If Fiona is blue then Fiona is cold. If something is cold then it is quiet. If something is furry and not smart then it is green. If something is furry and round then it is green. Cold things are round. If Fiona is blue then Fiona is furry.,bear is big,True,Unknown
The bear is big. The bear is kind. The bear likes the cow. The bear needs the cow. The bear visits the cow. The cow is green. The cow is not kind. The cow is not rough. The cow is round. The cow does not like the bear. The cow needs the bear. The cow visits the bear. If something is kind then it likes the bear. If something likes the cow and the cow does not need the bear then the bear is kind. If the bear does not visit the cow then the cow is big.,Charlie is not blue. Charlie is cold. Charlie is furry. Charlie is green. Charlie is quiet. Charlie is round. Charlie is smart. Fiona is blue. Fiona is cold. Fiona is furry. Fiona is green. Fiona is quiet. Fiona is round. Fiona is not smart. If Fiona is blue then Fiona is cold. If something is cold then it is quiet. If something is furry and not smart then it is green. If something is furry and round then it is green. Cold things are round. If Fiona is blue then Fiona is furry.,bear is blue,Unknown,True
