Base,Source,Question,Base_Answer,Expected_Answer
The bear chases the cat. The bear eats the cat. The bear is rough. The bear sees the cat. The cat chases the bear. The cat eats the bear. The cat is big. The cat is nice. The cat is rough. The cat is round. The cat is young. The cat sees the bear. If something is rough then it eats the bear. If something chases the bear then the bear is young. If something chases the bear and the bear sees the cat then the bear is big. If the cat sees the bear and the cat eats the bear then the cat is rough. If something is round and nice then it eats the cat. If something chases the cat then the cat is rough. If something is nice and it chases the cat then it sees the cat. If something chases the cat and the cat sees the bear then it eats the bear.,The cat chases the mouse. The cat is rough. The cat visits the cow. The cow is red. The cow likes the dog. The cow visits the mouse. The dog is kind. The dog likes the cat. The dog likes the mouse. The dog visits the cow. The mouse chases the cat. The mouse chases the cow. The mouse chases the dog. The mouse is rough. The mouse likes the cat. The mouse likes the dog. If the cow likes the cat then the cat chases the dog. If the cat chases the cow and the cow is rough then the cat visits the cow. If someone is kind and they visit the cow then they chase the dog. If someone likes the dog and the dog likes the cat then they are rough. If someone is rough then they like the cat. If someone chases the cat then the cat chases the mouse.,cat chase mouse,Unknown,True
The bear chases the cat. The bear eats the cat. The bear is rough. The bear sees the cat. The cat chases the bear. The cat eats the bear. The cat is big. The cat is nice. The cat is rough. The cat is round. The cat is young. The cat sees the bear. If something is rough then it eats the bear. If something chases the bear then the bear is young. If something chases the bear and the bear sees the cat then the bear is big. If the cat sees the bear and the cat eats the bear then the cat is rough. If something is round and nice then it eats the cat. If something chases the cat then the cat is rough. If something is nice and it chases the cat then it sees the cat. If something chases the cat and the cat sees the bear then it eats the bear.,The cat chases the mouse. The cat is rough. The cat visits the cow. The cow is red. The cow likes the dog. The cow visits the mouse. The dog is kind. The dog likes the cat. The dog likes the mouse. The dog visits the cow. The mouse chases the cat. The mouse chases the cow. The mouse chases the dog. The mouse is rough. The mouse likes the cat. The mouse likes the dog. If the cow likes the cat then the cat chases the dog. If the cat chases the cow and the cow is rough then the cat visits the cow. If someone is kind and they visit the cow then they chase the dog. If someone likes the dog and the dog likes the cat then they are rough. If someone is rough then they like the cat. If someone chases the cat then the cat chases the mouse.,bear is rough,True,True
"Anne is smart. If something is blue then it is round. Blue, furry things are big. All round, blue things are big. If something is young then it is round. If something is rough then it is round. If Anne is big then Anne is rough.","Dave is white. If Dave is furry and Dave is big then Dave is round. If Dave is cold then Dave is round. White people are cold. Cold people are blue. If someone is furry and round then they are big. All cold, round people are smart.",anne is smart,True,Unknown
"Anne is smart. If something is blue then it is round. Blue, furry things are big. All round, blue things are big. If something is young then it is round. If something is rough then it is round. If Anne is big then Anne is rough.","Dave is white. If Dave is furry and Dave is big then Dave is round. If Dave is cold then Dave is round. White people are cold. Cold people are blue. If someone is furry and round then they are big. All cold, round people are smart.",dave is white,Unknown,True
"Anne is smart. If something is blue then it is round. Blue, furry things are big. All round, blue things are big. If something is young then it is round. If something is rough then it is round. If Anne is big then Anne is rough.","Dave is white. If Dave is furry and Dave is big then Dave is round. If Dave is cold then Dave is round. White people are cold. Cold people are blue. If someone is furry and round then they are big. All cold, round people are smart.",anne is smart,True,Unknown
Anne is big. Anne is blue. Anne is cold. Anne is furry. Anne is green. Anne is kind. Anne is nice. Gary is big. Gary is blue. Gary is cold. Gary is not kind. Gary is nice. All cold people are furry.,"Dave is white. If Dave is furry and Dave is big then Dave is round. If Dave is cold then Dave is round. White people are cold. Cold people are blue. If someone is furry and round then they are big. All cold, round people are smart.",anne is big,True,Unknown
Anne is big. Anne is blue. Anne is cold. Anne is furry. Anne is green. Anne is kind. Anne is nice. Gary is big. Gary is blue. Gary is cold. Gary is not kind. Gary is nice. All cold people are furry.,"Dave is white. If Dave is furry and Dave is big then Dave is round. If Dave is cold then Dave is round. White people are cold. Cold people are blue. If someone is furry and round then they are big. All cold, round people are smart.",dave is white,Unknown,True
Anne is big. Anne is blue. Anne is cold. Anne is furry. Anne is green. Anne is kind. Anne is nice. Gary is big. Gary is blue. Gary is cold. Gary is not kind. Gary is nice. All cold people are furry.,"Dave is white. If Dave is furry and Dave is big then Dave is round. If Dave is cold then Dave is round. White people are cold. Cold people are blue. If someone is furry and round then they are big. All cold, round people are smart.",gary is big,True,True
The lion eats the tiger. The lion is big. The lion is not red. The lion does not need the tiger. The lion does not visit the tiger. The tiger eats the lion. The tiger is big. The tiger is not blue. The tiger is nice. The tiger is red. The tiger needs the lion. The tiger visits the lion. If someone eats the tiger then the tiger eats the lion. If someone needs the tiger then they visit the lion. If someone needs the tiger and they are not blue then the tiger is not red. If the tiger visits the lion and the tiger is big then the lion eats the tiger. If the tiger visits the lion and the tiger eats the lion then the lion is green. If someone eats the tiger and the tiger does not eat the lion then they need the lion.,The bear needs the squirrel. The dog likes the bear. The dog needs the squirrel. The dog sees the squirrel. The squirrel is green. The squirrel is kind. The squirrel is not rough. The squirrel likes the dog. The squirrel needs the bear. The squirrel does not need the dog. The squirrel sees the bear. The squirrel sees the dog. If something sees the dog then it likes the bear. If the dog is young then the dog sees the bear. If something likes the bear then the bear likes the squirrel. If the squirrel is green and the squirrel likes the bear then the squirrel is kind. If something likes the dog then the dog is round. If something likes the bear then it is round. If something is rough then it sees the bear. If something is green and not round then it is rough.,lion eat tiger,True,True
The lion eats the tiger. The lion is big. The lion is not red. The lion does not need the tiger. The lion does not visit the tiger. The tiger eats the lion. The tiger is big. The tiger is not blue. The tiger is nice. The tiger is red. The tiger needs the lion. The tiger visits the lion. If someone eats the tiger then the tiger eats the lion. If someone needs the tiger then they visit the lion. If someone needs the tiger and they are not blue then the tiger is not red. If the tiger visits the lion and the tiger is big then the lion eats the tiger. If the tiger visits the lion and the tiger eats the lion then the lion is green. If someone eats the tiger and the tiger does not eat the lion then they need the lion.,The bear needs the squirrel. The dog likes the bear. The dog needs the squirrel. The dog sees the squirrel. The squirrel is green. The squirrel is kind. The squirrel is not rough. The squirrel likes the dog. The squirrel needs the bear. The squirrel does not need the dog. The squirrel sees the bear. The squirrel sees the dog. If something sees the dog then it likes the bear. If the dog is young then the dog sees the bear. If something likes the bear then the bear likes the squirrel. If the squirrel is green and the squirrel likes the bear then the squirrel is kind. If something likes the dog then the dog is round. If something likes the bear then it is round. If something is rough then it sees the bear. If something is green and not round then it is rough.,bear need squirrel,Unknown,True
The lion eats the tiger. The lion is big. The lion is not red. The lion does not need the tiger. The lion does not visit the tiger. The tiger eats the lion. The tiger is big. The tiger is not blue. The tiger is nice. The tiger is red. The tiger needs the lion. The tiger visits the lion. If someone eats the tiger then the tiger eats the lion. If someone needs the tiger then they visit the lion. If someone needs the tiger and they are not blue then the tiger is not red. If the tiger visits the lion and the tiger is big then the lion eats the tiger. If the tiger visits the lion and the tiger eats the lion then the lion is green. If someone eats the tiger and the tiger does not eat the lion then they need the lion.,The bear needs the squirrel. The dog likes the bear. The dog needs the squirrel. The dog sees the squirrel. The squirrel is green. The squirrel is kind. The squirrel is not rough. The squirrel likes the dog. The squirrel needs the bear. The squirrel does not need the dog. The squirrel sees the bear. The squirrel sees the dog. If something sees the dog then it likes the bear. If the dog is young then the dog sees the bear. If something likes the bear then the bear likes the squirrel. If the squirrel is green and the squirrel likes the bear then the squirrel is kind. If something likes the dog then the dog is round. If something likes the bear then it is round. If something is rough then it sees the bear. If something is green and not round then it is rough.,lion is big,True,True
Dave is big. Dave is blue. Dave is kind. Dave is smart. Fiona is blue. Fiona is rough. Harry is blue. Harry is cold. Harry is kind. Harry is rough. All rough things are red.,Charlie is green. Charlie is red. Charlie is young. Erin is green. Erin is quiet. Erin is red. Erin is smart. Fiona is big. Fiona is green. Fiona is quiet. All red things are young.,dave is big,True,Unknown
Dave is big. Dave is blue. Dave is kind. Dave is smart. Fiona is blue. Fiona is rough. Harry is blue. Harry is cold. Harry is kind. Harry is rough. All rough things are red.,Charlie is green. Charlie is red. Charlie is young. Erin is green. Erin is quiet. Erin is red. Erin is smart. Fiona is big. Fiona is green. Fiona is quiet. All red things are young.,charlie is green,Unknown,True
Dave is big. Dave is blue. Dave is kind. Dave is smart. Fiona is blue. Fiona is rough. Harry is blue. Harry is cold. Harry is kind. Harry is rough. All rough things are red.,Charlie is green. Charlie is red. Charlie is young. Erin is green. Erin is quiet. Erin is red. Erin is smart. Fiona is big. Fiona is green. Fiona is quiet. All red things are young.,harry is blue,True,True
"Dave is red. If Dave is not big then Dave is not red. If Dave is blue and Dave is white then Dave is red. If someone is green and not big then they are red. All green, big people are red. If someone is big and white then they are furry. If someone is red then they are not furry. If Dave is blue and Dave is not big then Dave is furry. All red people are white.","Charlie is big. Charlie is blue. Charlie is cold. Charlie is green. Charlie is quiet. Charlie is young. Dave is big. Dave is blue. Dave is green. Dave is white. Dave is young. Fiona is blue. Fiona is cold. Fiona is green. Fiona is quiet. Fiona is young. If Dave is white then Dave is blue. If someone is green then they are quiet. Big, quiet people are young.",dave is red,True,Unknown
"Dave is red. If Dave is not big then Dave is not red. If Dave is blue and Dave is white then Dave is red. If someone is green and not big then they are red. All green, big people are red. If someone is big and white then they are furry. If someone is red then they are not furry. If Dave is blue and Dave is not big then Dave is furry. All red people are white.","Charlie is big. Charlie is blue. Charlie is cold. Charlie is green. Charlie is quiet. Charlie is young. Dave is big. Dave is blue. Dave is green. Dave is white. Dave is young. Fiona is blue. Fiona is cold. Fiona is green. Fiona is quiet. Fiona is young. If Dave is white then Dave is blue. If someone is green then they are quiet. Big, quiet people are young.",charlie is big,Unknown,True
"Dave is red. If Dave is not big then Dave is not red. If Dave is blue and Dave is white then Dave is red. If someone is green and not big then they are red. All green, big people are red. If someone is big and white then they are furry. If someone is red then they are not furry. If Dave is blue and Dave is not big then Dave is furry. All red people are white.","Charlie is big. Charlie is blue. Charlie is cold. Charlie is green. Charlie is quiet. Charlie is young. Dave is big. Dave is blue. Dave is green. Dave is white. Dave is young. Fiona is blue. Fiona is cold. Fiona is green. Fiona is quiet. Fiona is young. If Dave is white then Dave is blue. If someone is green then they are quiet. Big, quiet people are young.",dave is red,True,Unknown
The cow sees the lion. The lion is rough. If someone is cold and they need the cow then the cow sees the lion. If someone is red and kind then they need the lion. If someone sees the lion then they are kind. If someone needs the lion then the lion eats the cow. If someone eats the lion and they see the cow then the cow eats the lion. If someone needs the lion and the lion sees the cow then they see the cow. If someone needs the lion then they are big. If someone needs the lion then they are big.,The lion needs the squirrel. The squirrel likes the lion. If something is blue and it does not need the squirrel then the squirrel likes the lion. If something is nice then it likes the squirrel. If something is blue and it likes the lion then it likes the squirrel. If something likes the squirrel then it does not like the lion. If the squirrel likes the lion then the lion is nice. All red things are blue. If the lion is blue and the lion is not green then the lion chases the squirrel. If something is blue then it needs the lion.,cow see lion,True,Unknown
The cow sees the lion. The lion is rough. If someone is cold and they need the cow then the cow sees the lion. If someone is red and kind then they need the lion. If someone sees the lion then they are kind. If someone needs the lion then the lion eats the cow. If someone eats the lion and they see the cow then the cow eats the lion. If someone needs the lion and the lion sees the cow then they see the cow. If someone needs the lion then they are big. If someone needs the lion then they are big.,The lion needs the squirrel. The squirrel likes the lion. If something is blue and it does not need the squirrel then the squirrel likes the lion. If something is nice then it likes the squirrel. If something is blue and it likes the lion then it likes the squirrel. If something likes the squirrel then it does not like the lion. If the squirrel likes the lion then the lion is nice. All red things are blue. If the lion is blue and the lion is not green then the lion chases the squirrel. If something is blue then it needs the lion.,lion need squirrel,Unknown,True
The cow sees the lion. The lion is rough. If someone is cold and they need the cow then the cow sees the lion. If someone is red and kind then they need the lion. If someone sees the lion then they are kind. If someone needs the lion then the lion eats the cow. If someone eats the lion and they see the cow then the cow eats the lion. If someone needs the lion and the lion sees the cow then they see the cow. If someone needs the lion then they are big. If someone needs the lion then they are big.,The lion needs the squirrel. The squirrel likes the lion. If something is blue and it does not need the squirrel then the squirrel likes the lion. If something is nice then it likes the squirrel. If something is blue and it likes the lion then it likes the squirrel. If something likes the squirrel then it does not like the lion. If the squirrel likes the lion then the lion is nice. All red things are blue. If the lion is blue and the lion is not green then the lion chases the squirrel. If something is blue then it needs the lion.,cow see lion,True,Unknown
Bob is big. Bob is nice. Bob is red. Bob is round. Bob is smart. Bob is young. Dave is nice. Fiona is big. Fiona is red. Harry is big. Harry is cold. Harry is nice. Harry is red. Harry is round. Harry is smart. All nice people are red. Red people are young.,"Bob is big. Bob is quiet. Bob is round. Charlie is blue. Charlie is green. Charlie is kind. Charlie is nice. Charlie is quiet. Charlie is round. Fiona is big. Fiona is blue. Fiona is green. Fiona is kind. Fiona is nice. Fiona is quiet. Fiona is round. Big, round things are kind.",bob is big,True,True
Bob is big. Bob is nice. Bob is red. Bob is round. Bob is smart. Bob is young. Dave is nice. Fiona is big. Fiona is red. Harry is big. Harry is cold. Harry is nice. Harry is red. Harry is round. Harry is smart. All nice people are red. Red people are young.,"Bob is big. Bob is quiet. Bob is round. Charlie is blue. Charlie is green. Charlie is kind. Charlie is nice. Charlie is quiet. Charlie is round. Fiona is big. Fiona is blue. Fiona is green. Fiona is kind. Fiona is nice. Fiona is quiet. Fiona is round. Big, round things are kind.",bob is big,True,True
Bob is big. Bob is nice. Bob is red. Bob is round. Bob is smart. Bob is young. Dave is nice. Fiona is big. Fiona is red. Harry is big. Harry is cold. Harry is nice. Harry is red. Harry is round. Harry is smart. All nice people are red. Red people are young.,"Bob is big. Bob is quiet. Bob is round. Charlie is blue. Charlie is green. Charlie is kind. Charlie is nice. Charlie is quiet. Charlie is round. Fiona is big. Fiona is blue. Fiona is green. Fiona is kind. Fiona is nice. Fiona is quiet. Fiona is round. Big, round things are kind.",harry is big,True,True
Anne is young. Bob is round. Bob is young. Charlie is not round. Charlie is white. Charlie is young. Gary is red. All young people are not cold. If someone is round then they are young. All green people are white. If someone is cold and not rough then they are white. If Gary is young and Gary is cold then Gary is white. All rough people are green.,"Bob is rough. Charlie is rough. Gary is not kind. Blue people are not cold. All blue, rough people are not round. If someone is rough then they are not round. All green people are kind. Rough, round people are green. If someone is green then they are rough. If someone is kind then they are nice. If someone is green and not kind then they are not nice.",anne is young,True,Unknown
Anne is young. Bob is round. Bob is young. Charlie is not round. Charlie is white. Charlie is young. Gary is red. All young people are not cold. If someone is round then they are young. All green people are white. If someone is cold and not rough then they are white. If Gary is young and Gary is cold then Gary is white. All rough people are green.,"Bob is rough. Charlie is rough. Gary is not kind. Blue people are not cold. All blue, rough people are not round. If someone is rough then they are not round. All green people are kind. Rough, round people are green. If someone is green then they are rough. If someone is kind then they are nice. If someone is green and not kind then they are not nice.",bob is rough,Unknown,True
Anne is young. Bob is round. Bob is young. Charlie is not round. Charlie is white. Charlie is young. Gary is red. All young people are not cold. If someone is round then they are young. All green people are white. If someone is cold and not rough then they are white. If Gary is young and Gary is cold then Gary is white. All rough people are green.,"Bob is rough. Charlie is rough. Gary is not kind. Blue people are not cold. All blue, rough people are not round. If someone is rough then they are not round. All green people are kind. Rough, round people are green. If someone is green then they are rough. If someone is kind then they are nice. If someone is green and not kind then they are not nice.",gary is red,True,True
The mouse is red. The mouse sees the squirrel. The mouse visits the squirrel. The squirrel is nice. The squirrel is rough. The squirrel sees the mouse. The squirrel visits the mouse. If someone visits the mouse and they visit the squirrel then they need the squirrel. If someone is rough then they do not need the squirrel. If someone is nice then they visit the mouse. If someone visits the squirrel then they visit the mouse. If someone needs the squirrel then they need the mouse. If someone is nice then they see the squirrel.,"Charlie is green. Charlie is kind. Charlie is nice. Charlie is rough. Erin is kind. Erin is nice. Erin is quiet. Fiona is quiet. Fiona is rough. Harry is smart. All rough, green people are quiet. If someone is green and rough then they are nice. All kind, smart people are green. If Erin is green and Erin is blue then Erin is quiet. All quiet people are smart. All kind people are green. If someone is smart then they are kind. All rough, nice people are blue.",mouse is red,True,Unknown
The mouse is red. The mouse sees the squirrel. The mouse visits the squirrel. The squirrel is nice. The squirrel is rough. The squirrel sees the mouse. The squirrel visits the mouse. If someone visits the mouse and they visit the squirrel then they need the squirrel. If someone is rough then they do not need the squirrel. If someone is nice then they visit the mouse. If someone visits the squirrel then they visit the mouse. If someone needs the squirrel then they need the mouse. If someone is nice then they see the squirrel.,"Charlie is green. Charlie is kind. Charlie is nice. Charlie is rough. Erin is kind. Erin is nice. Erin is quiet. Fiona is quiet. Fiona is rough. Harry is smart. All rough, green people are quiet. If someone is green and rough then they are nice. All kind, smart people are green. If Erin is green and Erin is blue then Erin is quiet. All quiet people are smart. All kind people are green. If someone is smart then they are kind. All rough, nice people are blue.",charlie is green,Unknown,True
The mouse is red. The mouse sees the squirrel. The mouse visits the squirrel. The squirrel is nice. The squirrel is rough. The squirrel sees the mouse. The squirrel visits the mouse. If someone visits the mouse and they visit the squirrel then they need the squirrel. If someone is rough then they do not need the squirrel. If someone is nice then they visit the mouse. If someone visits the squirrel then they visit the mouse. If someone needs the squirrel then they need the mouse. If someone is nice then they see the squirrel.,"Charlie is green. Charlie is kind. Charlie is nice. Charlie is rough. Erin is kind. Erin is nice. Erin is quiet. Fiona is quiet. Fiona is rough. Harry is smart. All rough, green people are quiet. If someone is green and rough then they are nice. All kind, smart people are green. If Erin is green and Erin is blue then Erin is quiet. All quiet people are smart. All kind people are green. If someone is smart then they are kind. All rough, nice people are blue.",squirrel is nice,True,True
The bear chases the tiger. The bear is blue. The bear is rough. The bear is round. The bear is young. The tiger chases the bear. The tiger is round. The tiger is young. The tiger likes the bear. The tiger visits the bear. If something is young and round then it likes the bear. If something likes the tiger and it is young then the tiger is rough. If the tiger chases the bear and the tiger is round then the bear likes the tiger. If something chases the bear then the bear is kind. If something chases the bear then the bear is round. If the tiger visits the bear and the tiger likes the bear then the bear likes the tiger.,The cow does not eat the dog. The cow is not blue. The cow is kind. The cow is nice. The cow sees the dog. The cow does not visit the dog. The dog is blue. The dog is not kind. The dog is nice. The dog visits the cow. If something is green then it eats the dog. If something sees the cow then it does not eat the dog. If something is green then it visits the cow. If something is nice and not kind then it does not visit the dog. If something is big and it visits the cow then the cow sees the dog. If the dog is not nice and the dog does not see the cow then the cow eats the dog.,bear chase tiger,True,Unknown
The bear chases the tiger. The bear is blue. The bear is rough. The bear is round. The bear is young. The tiger chases the bear. The tiger is round. The tiger is young. The tiger likes the bear. The tiger visits the bear. If something is young and round then it likes the bear. If something likes the tiger and it is young then the tiger is rough. If the tiger chases the bear and the tiger is round then the bear likes the tiger. If something chases the bear then the bear is kind. If something chases the bear then the bear is round. If the tiger visits the bear and the tiger likes the bear then the bear likes the tiger.,The cow does not eat the dog. The cow is not blue. The cow is kind. The cow is nice. The cow sees the dog. The cow does not visit the dog. The dog is blue. The dog is not kind. The dog is nice. The dog visits the cow. If something is green then it eats the dog. If something sees the cow then it does not eat the dog. If something is green then it visits the cow. If something is nice and not kind then it does not visit the dog. If something is big and it visits the cow then the cow sees the dog. If the dog is not nice and the dog does not see the cow then the cow eats the dog.,cow eat dog,Unknown,False
The bear chases the tiger. The bear is blue. The bear is rough. The bear is round. The bear is young. The tiger chases the bear. The tiger is round. The tiger is young. The tiger likes the bear. The tiger visits the bear. If something is young and round then it likes the bear. If something likes the tiger and it is young then the tiger is rough. If the tiger chases the bear and the tiger is round then the bear likes the tiger. If something chases the bear then the bear is kind. If something chases the bear then the bear is round. If the tiger visits the bear and the tiger likes the bear then the bear likes the tiger.,The cow does not eat the dog. The cow is not blue. The cow is kind. The cow is nice. The cow sees the dog. The cow does not visit the dog. The dog is blue. The dog is not kind. The dog is nice. The dog visits the cow. If something is green then it eats the dog. If something sees the cow then it does not eat the dog. If something is green then it visits the cow. If something is nice and not kind then it does not visit the dog. If something is big and it visits the cow then the cow sees the dog. If the dog is not nice and the dog does not see the cow then the cow eats the dog.,bear is blue,True,True
The rabbit eats the squirrel. The rabbit is blue. The rabbit likes the squirrel. The rabbit does not visit the squirrel. The squirrel is not blue. The squirrel is kind. The squirrel is red. The squirrel is not round. The squirrel likes the rabbit. The squirrel visits the rabbit. If the rabbit visits the squirrel then the squirrel eats the rabbit. If the rabbit eats the squirrel and the squirrel visits the rabbit then the squirrel eats the rabbit. If someone visits the rabbit and they are not round then they eat the squirrel. If the rabbit eats the squirrel then the rabbit is blue. If someone visits the squirrel and they like the rabbit then the squirrel is not red. If the squirrel does not like the rabbit and the rabbit does not like the squirrel then the squirrel visits the rabbit. If someone visits the squirrel and they are not young then the squirrel visits the rabbit. If someone eats the squirrel and they are not round then the squirrel is kind.,The dog chases the squirrel. The mouse chases the squirrel. The mouse eats the dog. The mouse eats the squirrel. The mouse is big. The mouse is kind. The mouse is rough. The mouse sees the dog. The squirrel chases the dog. The squirrel eats the dog. The squirrel eats the mouse. The squirrel is blue. The squirrel is kind. The squirrel is rough. The squirrel sees the mouse. If the mouse is kind and the mouse eats the dog then the dog eats the squirrel. If something is blue then it eats the squirrel. If something eats the mouse then it chases the dog. If the mouse chases the dog then the dog eats the mouse. If something sees the squirrel then the squirrel sees the dog. If something eats the mouse then it is kind. If something eats the squirrel then it chases the dog. If something eats the dog and the dog is blue then it chases the dog.,rabbit eat squirrel,True,Unknown
The rabbit eats the squirrel. The rabbit is blue. The rabbit likes the squirrel. The rabbit does not visit the squirrel. The squirrel is not blue. The squirrel is kind. The squirrel is red. The squirrel is not round. The squirrel likes the rabbit. The squirrel visits the rabbit. If the rabbit visits the squirrel then the squirrel eats the rabbit. If the rabbit eats the squirrel and the squirrel visits the rabbit then the squirrel eats the rabbit. If someone visits the rabbit and they are not round then they eat the squirrel. If the rabbit eats the squirrel then the rabbit is blue. If someone visits the squirrel and they like the rabbit then the squirrel is not red. If the squirrel does not like the rabbit and the rabbit does not like the squirrel then the squirrel visits the rabbit. If someone visits the squirrel and they are not young then the squirrel visits the rabbit. If someone eats the squirrel and they are not round then the squirrel is kind.,The dog chases the squirrel. The mouse chases the squirrel. The mouse eats the dog. The mouse eats the squirrel. The mouse is big. The mouse is kind. The mouse is rough. The mouse sees the dog. The squirrel chases the dog. The squirrel eats the dog. The squirrel eats the mouse. The squirrel is blue. The squirrel is kind. The squirrel is rough. The squirrel sees the mouse. If the mouse is kind and the mouse eats the dog then the dog eats the squirrel. If something is blue then it eats the squirrel. If something eats the mouse then it chases the dog. If the mouse chases the dog then the dog eats the mouse. If something sees the squirrel then the squirrel sees the dog. If something eats the mouse then it is kind. If something eats the squirrel then it chases the dog. If something eats the dog and the dog is blue then it chases the dog.,dog chase squirrel,Unknown,True
The rabbit eats the squirrel. The rabbit is blue. The rabbit likes the squirrel. The rabbit does not visit the squirrel. The squirrel is not blue. The squirrel is kind. The squirrel is red. The squirrel is not round. The squirrel likes the rabbit. The squirrel visits the rabbit. If the rabbit visits the squirrel then the squirrel eats the rabbit. If the rabbit eats the squirrel and the squirrel visits the rabbit then the squirrel eats the rabbit. If someone visits the rabbit and they are not round then they eat the squirrel. If the rabbit eats the squirrel then the rabbit is blue. If someone visits the squirrel and they like the rabbit then the squirrel is not red. If the squirrel does not like the rabbit and the rabbit does not like the squirrel then the squirrel visits the rabbit. If someone visits the squirrel and they are not young then the squirrel visits the rabbit. If someone eats the squirrel and they are not round then the squirrel is kind.,The dog chases the squirrel. The mouse chases the squirrel. The mouse eats the dog. The mouse eats the squirrel. The mouse is big. The mouse is kind. The mouse is rough. The mouse sees the dog. The squirrel chases the dog. The squirrel eats the dog. The squirrel eats the mouse. The squirrel is blue. The squirrel is kind. The squirrel is rough. The squirrel sees the mouse. If the mouse is kind and the mouse eats the dog then the dog eats the squirrel. If something is blue then it eats the squirrel. If something eats the mouse then it chases the dog. If the mouse chases the dog then the dog eats the mouse. If something sees the squirrel then the squirrel sees the dog. If something eats the mouse then it is kind. If something eats the squirrel then it chases the dog. If something eats the dog and the dog is blue then it chases the dog.,rabbit is blue,True,True
The dog is rough. The rabbit needs the dog. The tiger needs the dog. If the rabbit is round then the rabbit does not need the dog. If something is cold and it chases the dog then it is blue. If something is rough then it needs the tiger. If something is young then it needs the tiger. If something chases the rabbit then the rabbit chases the tiger. If something visits the rabbit and the rabbit is round then it is not rough. If the tiger needs the dog and the dog does not visit the tiger then the tiger needs the rabbit. If something chases the dog and the dog is blue then the dog visits the rabbit.,"Anne is big. Anne is cold. Anne is nice. Anne is round. Charlie is blue. Charlie is cold. Charlie is kind. Charlie is nice. Charlie is round. Charlie is smart. Dave is cold. Dave is smart. Fiona is kind. Fiona is nice. Fiona is round. Fiona is smart. If someone is big and cold then they are blue. If Charlie is blue then Charlie is smart. All kind people are nice. If Anne is smart and Anne is cold then Anne is kind. All kind, cold people are big. All cold people are kind. If someone is kind and nice then they are cold. Big, cold people are kind.",dog is rough,True,Unknown
The dog is rough. The rabbit needs the dog. The tiger needs the dog. If the rabbit is round then the rabbit does not need the dog. If something is cold and it chases the dog then it is blue. If something is rough then it needs the tiger. If something is young then it needs the tiger. If something chases the rabbit then the rabbit chases the tiger. If something visits the rabbit and the rabbit is round then it is not rough. If the tiger needs the dog and the dog does not visit the tiger then the tiger needs the rabbit. If something chases the dog and the dog is blue then the dog visits the rabbit.,"Anne is big. Anne is cold. Anne is nice. Anne is round. Charlie is blue. Charlie is cold. Charlie is kind. Charlie is nice. Charlie is round. Charlie is smart. Dave is cold. Dave is smart. Fiona is kind. Fiona is nice. Fiona is round. Fiona is smart. If someone is big and cold then they are blue. If Charlie is blue then Charlie is smart. All kind people are nice. If Anne is smart and Anne is cold then Anne is kind. All kind, cold people are big. All cold people are kind. If someone is kind and nice then they are cold. Big, cold people are kind.",anne is big,Unknown,True
The dog is rough. The rabbit needs the dog. The tiger needs the dog. If the rabbit is round then the rabbit does not need the dog. If something is cold and it chases the dog then it is blue. If something is rough then it needs the tiger. If something is young then it needs the tiger. If something chases the rabbit then the rabbit chases the tiger. If something visits the rabbit and the rabbit is round then it is not rough. If the tiger needs the dog and the dog does not visit the tiger then the tiger needs the rabbit. If something chases the dog and the dog is blue then the dog visits the rabbit.,"Anne is big. Anne is cold. Anne is nice. Anne is round. Charlie is blue. Charlie is cold. Charlie is kind. Charlie is nice. Charlie is round. Charlie is smart. Dave is cold. Dave is smart. Fiona is kind. Fiona is nice. Fiona is round. Fiona is smart. If someone is big and cold then they are blue. If Charlie is blue then Charlie is smart. All kind people are nice. If Anne is smart and Anne is cold then Anne is kind. All kind, cold people are big. All cold people are kind. If someone is kind and nice then they are cold. Big, cold people are kind.",tiger need dog,True,True
The dog is big. The dog is round. The dog needs the lion. The dog sees the lion. The dog sees the tiger. The lion is big. The lion is round. The lion needs the tiger. The lion sees the tiger. The tiger chases the dog. The tiger chases the lion. The tiger is green. The tiger is round. The tiger is young. The tiger needs the dog. The tiger sees the dog. If something sees the dog and it needs the lion then the lion sees the dog. If something chases the lion and it is big then it is young. If the lion sees the dog then the lion chases the dog. If something is young and it needs the lion then the lion needs the tiger. If something is round and it sees the dog then it needs the dog. If something sees the tiger and it sees the lion then the tiger needs the lion.,The bear is young. The bear sees the cow. The bear sees the lion. The bear sees the mouse. The cow chases the bear. The cow is young. The cow needs the bear. The cow sees the bear. The cow sees the lion. The lion chases the cow. The lion chases the mouse. The lion sees the mouse. The mouse chases the cow. The mouse needs the cow. The mouse needs the lion. If something sees the lion then the lion sees the cow. If something is blue and it sees the bear then the bear chases the cow. If something needs the bear and it sees the mouse then the mouse chases the lion. If something sees the lion then the lion needs the bear. If something sees the bear and the bear sees the cow then the bear is young. If something chases the lion and the lion sees the cow then it is big.,dog is big,True,Unknown
